基金代码,基金名称,基金类型,证券代码,证券名称,标准名称,主题,占净值比例,持仓市值(万元),持股数(万股),原始重复行数
000603,易方达创新驱动灵活配置混合,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,3.20%,7331.84,12.88,1
000603,易方达创新驱动灵活配置混合,混合型-灵活,688521,芯原股份,芯原股份,电芯片/核心半导体,8.80%,20131.34,99.51,1
000609,华商新量化混合A,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,3.98%,1005.25,2.27,1
000609,华商新量化混合A,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,3.78%,956.61,1.68,1
000609,华商新量化混合A,混合型-灵活,002371,北方华创,北方华创,电芯片/核心半导体,2.88%,727.27,1.63,1
000619,东方红产业升级混合,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,9.51%,26751.08,60.41,1
000619,东方红产业升级混合,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,8.85%,24901.1,43.73,1
000634,富国天盛灵活配置基金,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,3.31%,1784.65,4.03,1
000634,富国天盛灵活配置基金,混合型-灵活,688256,寒武纪,寒武纪,电芯片/核心半导体,8.06%,4342.99,4.42,1
000646,华润元大量化优选混合A,混合型-偏股,603083,剑桥科技,剑桥科技,光芯片/光通信,4.22%,71.12,0.7,1
000646,华润元大量化优选混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,3.15%,53.14,0.12,1
000646,华润元大量化优选混合A,混合型-偏股,688525,佰维存储,佰维存储,存储,4.33%,73.05,0.34,1
000646,华润元大量化优选混合A,混合型-偏股,688766,普冉股份,普冉股份,存储,4.18%,70.6,0.31,1
000654,华商新锐产业混合,混合型-灵活,002281,光迅科技,光迅科技,光芯片/光通信,2.11%,1922.76,22.81,1
000654,华商新锐产业混合,混合型-灵活,688041,海光信息,海光信息,电芯片/核心半导体,3.20%,2918.93,13.88,1
000656,前海开源沪深300指数A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,2.37%,781.23,1.37,1
000656,前海开源沪深300指数A,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,1.66%,549.12,1.24,1
000688,景顺长城研究精选股票A,股票型,300308,中际旭创,中际旭创,光芯片/光通信,9.26%,35571.73,62.47,1
000688,景顺长城研究精选股票A,股票型,300502,新易盛,新易盛,光芯片/光通信,9.20%,35328.55,79.8,1
000688,景顺长城研究精选股票A,股票型,688498,源杰科技,源杰科技,光芯片/光通信,7.05%,27060.81,26.91,1
000688,景顺长城研究精选股票A,股票型,300394,天孚通信,天孚通信,光芯片/光通信,4.29%,16491.61,54.68,1
000688,景顺长城研究精选股票A,股票型,688041,海光信息,海光信息,电芯片/核心半导体,3.80%,14583.07,69.36,1
000697,汇添富移动互联股票A,股票型,300308,中际旭创,中际旭创,光芯片/光通信,9.17%,33640.74,59.08,1
000697,汇添富移动互联股票A,股票型,300502,新易盛,新易盛,光芯片/光通信,9.12%,33471.93,75.58,1
000697,汇添富移动互联股票A,股票型,688205,德科立,德科立,光芯片/光通信,4.96%,18197.32,98.9,1
000697,汇添富移动互联股票A,股票型,688048,长光华芯,长光华芯,光芯片/光通信,3.40%,12490.11,60.63,1
000697,汇添富移动互联股票A,股票型,603986,兆易创新,兆易创新,存储,6.87%,25224.67,105.94,1
000698,宝盈科技30混合,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,9.22%,12328.22,27.84,1
000698,宝盈科技30混合,混合型-灵活,300394,天孚通信,天孚通信,光芯片/光通信,6.43%,8598.62,28.51,1
000706,中邮多策略灵活配置混合,混合型-灵活,002371,北方华创,北方华创,电芯片/核心半导体,4.75%,447.0,1.0,1
000714,诺安稳健回报混合A,混合型-灵活,688205,德科立,德科立,光芯片/光通信,8.42%,33199.05,180.43,1
000714,诺安稳健回报混合A,混合型-灵活,300548,长芯博创,博创科技,光芯片/光通信,7.60%,29956.29,195.6,1
000714,诺安稳健回报混合A,混合型-灵活,688521,芯原股份,芯原股份,电芯片/核心半导体,8.08%,31862.37,157.5,1
000714,诺安稳健回报混合A,混合型-灵活,688256,寒武纪,寒武纪,电芯片/核心半导体,7.57%,29864.52,30.38,1
000714,诺安稳健回报混合A,混合型-灵活,688041,海光信息,海光信息,电芯片/核心半导体,5.46%,21537.33,102.43,1
000717,融通转型三动力灵活配置混合A,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,9.34%,2260.56,3.97,1
000717,融通转型三动力灵活配置混合A,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,8.01%,1938.8,4.38,1
000717,融通转型三动力灵活配置混合A,混合型-灵活,603083,剑桥科技,剑桥科技,光芯片/光通信,6.15%,1489.46,14.66,1
000739,平安新鑫先锋A,混合型-灵活,300548,长芯博创,博创科技,光芯片/光通信,3.63%,10059.18,65.68,1
000742,国泰新经济灵活配置混合A,混合型-灵活,688766,普冉股份,普冉股份,存储,5.63%,2611.06,11.59,1
000742,国泰新经济灵活配置混合A,混合型-灵活,603986,兆易创新,兆易创新,存储,5.31%,2466.72,10.36,1
000742,国泰新经济灵活配置混合A,混合型-灵活,300223,北京君正,北京君正,存储,5.17%,2397.86,22.99,1
000742,国泰新经济灵活配置混合A,混合型-灵活,688012,中微公司,中微公司,电芯片/核心半导体,8.59%,3986.31,13.01,1
000742,国泰新经济灵活配置混合A,混合型-灵活,002371,北方华创,北方华创,电芯片/核心半导体,8.35%,3873.75,8.67,1
000742,国泰新经济灵活配置混合A,混合型-灵活,688120,华海清科,华海清科,电芯片/核心半导体,2.74%,1270.91,7.3,1
000751,嘉实新兴产业股票,股票型,688012,中微公司,中微公司,电芯片/核心半导体,4.55%,19580.35,63.91,1
000753,华宝量化对冲混合A,混合型-绝对收益,300308,中际旭创,中际旭创,光芯片/光通信,1.27%,734.54,1.29,1
000754,华宝量化对冲混合C,混合型-绝对收益,300308,中际旭创,中际旭创,光芯片/光通信,1.27%,734.54,1.29,1
000755,富安达新兴成长混合A,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,7.14%,318.84,0.72,1
000755,富安达新兴成长混合A,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,4.59%,204.99,0.36,1
000755,富安达新兴成长混合A,混合型-灵活,688385,复旦微电,复旦微电,电芯片/核心半导体,5.69%,253.95,3.81,1
000755,富安达新兴成长混合A,混合型-灵活,688012,中微公司,中微公司,电芯片/核心半导体,3.73%,166.3,0.54,1
000755,富安达新兴成长混合A,混合型-灵活,002371,北方华创,北方华创,电芯片/核心半导体,3.00%,134.1,0.3,1
000756,建信潜力新蓝筹股票A,股票型,688521,芯原股份,芯原股份,电芯片/核心半导体,7.15%,2553.03,12.62,1
000762,汇添富绝对收益定开混合A,混合型-绝对收益,300308,中际旭创,中际旭创,光芯片/光通信,1.82%,4344.6,7.63,1
000762,汇添富绝对收益定开混合A,混合型-绝对收益,688498,源杰科技,源杰科技,光芯片/光通信,1.36%,3230.98,3.21,1
000793,工银高端制造股票,股票型,688012,中微公司,中微公司,电芯片/核心半导体,6.67%,5547.53,18.11,1
000793,工银高端制造股票,股票型,300661,圣邦股份,圣邦股份,电芯片/核心半导体,3.85%,3206.13,47.41,1
000800,华商未来主题混合,混合型-偏股,002371,北方华创,北方华创,电芯片/核心半导体,4.41%,1630.88,3.65,1
000800,华商未来主题混合,混合型-偏股,688012,中微公司,中微公司,电芯片/核心半导体,3.61%,1335.91,4.36,1
000810,富国收益增强债券A,债券型-混合二级,688041,海光信息,海光信息,电芯片/核心半导体,0.62%,504.62,2.4,1
000810,富国收益增强债券A,债券型-混合二级,002371,北方华创,北方华创,电芯片/核心半导体,0.49%,402.3,0.9,1
000812,富国收益增强债券C,债券型-混合二级,688041,海光信息,海光信息,电芯片/核心半导体,0.62%,504.62,2.4,1
000812,富国收益增强债券C,债券型-混合二级,002371,北方华创,北方华创,电芯片/核心半导体,0.49%,402.3,0.9,1
000823,银华高端制造业混合A,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,8.68%,2510.9,5.67,1
000823,银华高端制造业混合A,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,7.16%,2072.65,3.64,1
000823,银华高端制造业混合A,混合型-灵活,688008,澜起科技,澜起科技,存储,3.52%,1018.7,8.13,1
000823,银华高端制造业混合A,混合型-灵活,603986,兆易创新,兆易创新,存储,3.41%,985.61,4.14,1
000828,宏利转型机遇股票A,股票型,300502,新易盛,新易盛,光芯片/光通信,9.27%,23636.45,53.37,1
000828,宏利转型机遇股票A,股票型,300308,中际旭创,中际旭创,光芯片/光通信,2.77%,7048.95,12.38,1
000828,宏利转型机遇股票A,股票型,002371,北方华创,北方华创,电芯片/核心半导体,8.51%,21701.76,48.55,1
000828,宏利转型机遇股票A,股票型,688256,寒武纪,寒武纪,电芯片/核心半导体,4.49%,11444.87,11.64,1
000835,华润元大富时中国A50指数A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,3.01%,375.81,0.66,1
000841,富国新回报灵活配置混合A/B,混合型-灵活,688525,佰维存储,佰维存储,存储,0.80%,43.97,0.21,1
000841,富国新回报灵活配置混合A/B,混合型-灵活,688256,寒武纪,寒武纪,电芯片/核心半导体,0.49%,27.33,0.03,1
000843,富国新回报灵活配置混合C,混合型-灵活,688525,佰维存储,佰维存储,存储,0.80%,43.97,0.21,1
000843,富国新回报灵活配置混合C,混合型-灵活,688256,寒武纪,寒武纪,电芯片/核心半导体,0.49%,27.33,0.03,1
000845,国投瑞银信息消费混合A,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,9.95%,363.13,0.82,1
000845,国投瑞银信息消费混合A,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,9.52%,347.34,0.61,1
000845,国投瑞银信息消费混合A,混合型-灵活,603986,兆易创新,兆易创新,存储,3.52%,128.57,0.54,1
000845,国投瑞银信息消费混合A,混合型-灵活,688256,寒武纪,寒武纪,电芯片/核心半导体,7.43%,271.31,0.28,1
000870,嘉实新收益混合,混合型-灵活,603986,兆易创新,兆易创新,存储,1.49%,317.63,1.33,1
000877,华泰柏瑞量化优选混合,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,3.05%,1791.36,3.15,1
000877,华泰柏瑞量化优选混合,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,1.44%,842.28,1.9,1
000896,鑫元聚鑫收益增强A,债券型-混合二级,300308,中际旭创,中际旭创,光芯片/光通信,1.68%,597.88,1.05,1
000896,鑫元聚鑫收益增强A,债券型-混合二级,688521,芯原股份,芯原股份,电芯片/核心半导体,0.05%,17.58,0.09,1
000897,鑫元聚鑫收益增强C,债券型-混合二级,300308,中际旭创,中际旭创,光芯片/光通信,1.68%,597.88,1.05,1
000897,鑫元聚鑫收益增强C,债券型-混合二级,688521,芯原股份,芯原股份,电芯片/核心半导体,0.05%,17.58,0.09,1
000906,广发全球精选股票(QDII)美元A,QDII-普通股票,SNDK,闪迪,闪迪,存储,3.54%,,12.12,1
000906,广发全球精选股票(QDII)美元A,QDII-普通股票,MU,美光科技,美光科技,存储,3.26%,,20.93,1
000906,广发全球精选股票(QDII)美元A,QDII-普通股票,ASML,阿斯麦,阿斯麦,电芯片/核心半导体,5.21%,,8.57,1
000906,广发全球精选股票(QDII)美元A,QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,4.47%,,55.67,1
000906,广发全球精选股票(QDII)美元A,QDII-普通股票,LRCX,拉姆研究,拉姆研究,电芯片/核心半导体,4.01%,,40.72,1
000906,广发全球精选股票(QDII)美元A,QDII-普通股票,AVGO,博通,博通,电芯片/核心半导体,3.27%,,22.94,1
000927,博时大中华亚太精选美元现汇,QDII-普通股票,2330,台积电,台积电,电芯片/核心半导体,7.43%,,3.5,1
000927,博时大中华亚太精选美元现汇,QDII-普通股票,2454,联发科,联发科,电芯片/核心半导体,3.95%,,2.2,1
000932,前海开源睿远稳健增利混合A,混合型-偏债,300308,中际旭创,中际旭创,光芯片/光通信,1.67%,159.43,0.28,1
000932,前海开源睿远稳健增利混合A,混合型-偏债,300502,新易盛,新易盛,光芯片/光通信,1.02%,97.42,0.22,1
000933,前海开源睿远稳健增利混合C,混合型-偏债,300308,中际旭创,中际旭创,光芯片/光通信,1.67%,159.43,0.28,1
000933,前海开源睿远稳健增利混合C,混合型-偏债,300502,新易盛,新易盛,光芯片/光通信,1.02%,97.42,0.22,1
000934,国富大中华精选混合,QDII-混合偏股,01415,高伟电子,高伟电子,光芯片/光通信,1.84%,,160.5,1
000934,国富大中华精选混合,QDII-混合偏股,2330,台积电,台积电,电芯片/核心半导体,2.25%,,11.8,1
000934,国富大中华精选混合,QDII-混合偏股,TSM,台积电,台积电ADR,电芯片/核心半导体,2.11%,,1.8,1
000935,浙商汇金转型成长,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,5.04%,234.71,0.53,1
000935,浙商汇金转型成长,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,4.77%,222.07,0.39,1
000936,博时产业新动力混合A,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,2.56%,893.65,2.02,1
000939,中银研究精选灵活配置混合A,混合型-灵活,688521,芯原股份,芯原股份,电芯片/核心半导体,3.15%,660.15,3.26,1
000940,富国中小盘精选混合A,混合型-偏股,300502,新易盛,新易盛,光芯片/光通信,8.69%,39019.03,88.11,1
000940,富国中小盘精选混合A,混合型-偏股,300308,中际旭创,中际旭创,光芯片/光通信,7.11%,31945.04,56.1,1
000940,富国中小盘精选混合A,混合型-偏股,688205,德科立,德科立,光芯片/光通信,3.08%,13842.82,75.23,1
000948,华夏沪港通恒生ETF联接A,指数型-股票,00981,中芯国际,中芯国际H,电芯片/核心半导体,0.00%,2.24,0.05,1
000961,天弘沪深300ETF联接A,指数型-股票,300308,中际旭创,中际旭创,光芯片/光通信,0.06%,515.89,0.91,1
000961,天弘沪深300ETF联接A,指数型-股票,300502,新易盛,新易盛,光芯片/光通信,0.04%,360.47,0.81,1
000963,兴业多策略混合,混合型-灵活,300548,长芯博创,博创科技,光芯片/光通信,6.35%,1312.5,8.57,1
000963,兴业多策略混合,混合型-灵活,688041,海光信息,海光信息,电芯片/核心半导体,6.58%,1358.51,6.46,1
000963,兴业多策略混合,混合型-灵活,688256,寒武纪,寒武纪,电芯片/核心半导体,6.43%,1328.23,1.35,1
000966,中邮核心科技创新灵活配置混合,混合型-灵活,688041,海光信息,海光信息,电芯片/核心半导体,2.39%,168.21,0.8,1
000969,前海开源大安全混合,混合型-灵活,688498,源杰科技,源杰科技,光芯片/光通信,7.67%,2488.87,2.48,1
000969,前海开源大安全混合,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,6.10%,1981.55,3.48,1
000970,东方红睿元混合,混合型-灵活,688256,寒武纪,寒武纪,电芯片/核心半导体,2.68%,4915.69,5.0,1
000973,新华增盈回报债券,债券型-混合二级,002371,北方华创,北方华创,电芯片/核心半导体,1.28%,862.71,1.93,1
000973,新华增盈回报债券,债券型-混合二级,688012,中微公司,中微公司,电芯片/核心半导体,0.45%,300.8,0.98,1
000973,新华增盈回报债券,债券型-混合二级,688041,海光信息,海光信息,电芯片/核心半导体,0.44%,299.81,1.43,1
000973,新华增盈回报债券,债券型-混合二级,688256,寒武纪,寒武纪,电芯片/核心半导体,0.42%,280.16,0.29,1
000979,景顺长城沪港深精选股票A,股票型,300502,新易盛,新易盛,光芯片/光通信,9.25%,61900.42,139.81,1
000979,景顺长城沪港深精选股票A,股票型,300308,中际旭创,中际旭创,光芯片/光通信,9.01%,60284.58,105.87,1
000979,景顺长城沪港深精选股票A,股票型,300394,天孚通信,天孚通信,光芯片/光通信,5.38%,35960.37,119.23,1
000979,景顺长城沪港深精选股票A,股票型,688498,源杰科技,源杰科技,光芯片/光通信,4.17%,27911.82,27.76,1
000988,嘉实全球互联网股票人民币,QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,3.26%,,1.9,1
000989,嘉实全球互联网股票美元现汇,QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,3.26%,,1.9,1
000990,嘉实全球互联网股票美元现钞,QDII-普通股票,NVDA,英伟达,英伟达,电芯片/核心半导体,3.26%,,1.9,1
000993,华宝稳健回报混合,混合型-灵活,300502,新易盛,新易盛,光芯片/光通信,4.90%,478.27,1.08,1
000993,华宝稳健回报混合,混合型-灵活,300308,中际旭创,中际旭创,光芯片/光通信,4.73%,461.22,0.81,1
